name,Gun,Knife,Wrench,Pliers,Scissors
P05776,1,1,1,1,-1
P05777,-1,1,-1,-1,-1
P05778,1,1,1,-1,-1
P05779,1,1,1,1,-1
P05780,-1,1,-1,-1,-1
P05781,-1,1,1,-1,-1
P05783,-1,1,-1,-1,-1
P05784,-1,1,1,-1,-1
P05785,1,1,1,1,-1
P05786,-1,1,-1,-1,-1
P05787,-1,1,1,-1,-1
P05788,1,1,1,1,-1
P05789,-1,1,-1,-1,-1
P05790,-1,1,1,-1,-1
P05791,1,1,1,1,-1
P05793,1,-1,-1,-1,-1
P05794,1,-1,-1,-1,-1
P05795,-1,1,-1,-1,-1
P05796,1,-1,-1,-1,-1
P05797,1,-1,-1,-1,-1
P05798,1,-1,-1,-1,-1
P05799,-1,1,-1,-1,-1
P05800,-1,1,-1,-1,-1
P05801,1,-1,-1,-1,-1
P05802,-1,1,-1,-1,-1
P05803,1,-1,-1,-1,-1
P05805,1,-1,-1,-1,-1
P05806,-1,1,-1,-1,-1
P05807,1,-1,-1,-1,-1
P05808,-1,1,-1,-1,-1
P05809,-1,1,-1,-1,-1
P05810,1,-1,-1,-1,-1
P05812,1,-1,-1,-1,-1
P05813,-1,1,-1,-1,-1
P05814,1,-1,-1,-1,-1
P05815,-1,1,-1,-1,-1
P05816,1,-1,-1,-1,-1
P05817,1,-1,-1,-1,-1
P05818,1,-1,-1,-1,-1
P05819,-1,1,-1,-1,-1
P05820,1,-1,-1,-1,-1
P05821,1,-1,-1,-1,-1
P05822,1,-1,-1,-1,-1
P05823,1,-1,-1,-1,-1
P05824,1,-1,-1,-1,-1
P05825,-1,1,-1,-1,-1
P05826,1,-1,-1,-1,-1
P05827,1,-1,-1,-1,-1
P05828,-1,1,-1,-1,-1
P05829,-1,1,-1,-1,-1
P05830,-1,1,-1,-1,-1
P05831,-1,1,-1,-1,-1
P05832,-1,1,-1,-1,-1
P05833,-1,1,-1,-1,-1
P05834,-1,1,-1,-1,-1
P05835,1,-1,-1,-1,-1
P05836,-1,1,-1,-1,-1
P05837,1,-1,-1,-1,-1
P05838,1,-1,-1,-1,-1
P05839,1,-1,-1,-1,-1
P05840,1,-1,-1,-1,-1
P05843,1,-1,-1,-1,-1
P05844,1,-1,-1,-1,-1
P05845,1,-1,-1,-1,-1
P05847,1,-1,-1,-1,-1
P05848,1,-1,-1,-1,-1
P05850,1,-1,-1,-1,-1
P05851,-1,1,-1,-1,-1
P05852,-1,1,-1,-1,-1
P05853,1,-1,-1,-1,-1
P05854,1,-1,-1,-1,-1
P05855,1,-1,-1,-1,-1
P05856,-1,1,-1,-1,-1
P05857,1,-1,-1,-1,-1
P05858,-1,1,-1,-1,-1
P05859,1,-1,-1,-1,-1
P05860,1,-1,-1,-1,-1
P05861,1,-1,-1,-1,-1
P05862,1,-1,-1,-1,-1
P05863,1,-1,-1,-1,-1
P05865,1,-1,-1,-1,-1
P05866,1,-1,-1,-1,-1
P05869,1,-1,-1,-1,-1
P05870,1,-1,-1,-1,-1
P05871,1,-1,-1,-1,-1
P05872,1,-1,-1,-1,-1
P05873,1,-1,-1,-1,-1
P05875,1,-1,-1,-1,-1
P05876,1,-1,-1,-1,-1
P05877,1,-1,-1,-1,-1
P05878,1,-1,-1,-1,-1
P05879,1,-1,-1,-1,-1
P05880,1,-1,-1,-1,-1
P05881,1,-1,-1,-1,-1
P05883,1,-1,-1,-1,-1
P05884,1,-1,-1,-1,-1
P05885,1,-1,-1,-1,-1
P05887,1,-1,-1,-1,-1
P05888,1,-1,-1,-1,-1
P05889,1,-1,-1,-1,-1
P05890,1,-1,-1,-1,-1
P05892,1,-1,-1,-1,-1
P05893,1,-1,-1,-1,-1
P05894,-1,1,-1,-1,-1
P05896,-1,1,-1,-1,-1
P05897,1,-1,-1,-1,-1
P05898,1,-1,-1,-1,-1
P05899,1,-1,-1,-1,-1
P05903,-1,1,-1,-1,-1
P05904,1,-1,-1,-1,-1
P05906,-1,1,-1,-1,-1
P05907,-1,1,-1,-1,-1
P05908,-1,1,-1,-1,-1
P05909,1,-1,-1,-1,-1
P05911,1,-1,-1,-1,-1
P05912,1,-1,-1,-1,-1
P05913,1,-1,-1,-1,-1
P05914,1,-1,-1,-1,-1
P05915,1,-1,-1,-1,-1
P05916,1,-1,-1,-1,-1
P05917,1,-1,-1,-1,-1
P05918,1,-1,-1,-1,-1
P05919,1,-1,-1,-1,-1
P05920,1,-1,-1,-1,-1
P05921,1,-1,-1,-1,-1
P05923,1,-1,-1,-1,-1
P05924,1,-1,-1,-1,-1
P05925,1,-1,-1,-1,-1
P05926,1,-1,-1,-1,-1
P05927,1,-1,-1,-1,-1
P05928,1,-1,-1,-1,-1
P05930,1,-1,-1,-1,-1
P05931,1,-1,-1,-1,-1
P05932,1,-1,-1,-1,-1
P05934,-1,1,-1,-1,-1
P05935,1,-1,-1,-1,-1
P05936,1,-1,-1,-1,-1
P05937,1,-1,-1,-1,-1
P05938,1,-1,-1,-1,-1
P05939,1,-1,-1,-1,-1
P05940,1,-1,-1,-1,-1
P05941,1,-1,-1,-1,-1
P05945,1,-1,-1,-1,-1
P05947,1,-1,-1,-1,-1
P05948,1,-1,-1,-1,-1
P05949,1,-1,-1,-1,-1
P05950,1,-1,-1,-1,-1
P05951,-1,1,-1,-1,-1
P05952,-1,1,-1,-1,-1
P05953,-1,1,-1,-1,-1
P05954,-1,1,-1,-1,-1
P05955,-1,1,-1,-1,-1
P05957,-1,1,-1,-1,-1
P05959,1,-1,-1,-1,-1
P05960,1,-1,-1,-1,-1
P05961,1,-1,-1,-1,-1
P05962,1,-1,-1,-1,-1
P05963,1,-1,-1,-1,-1
P05964,1,-1,-1,-1,-1
P05965,1,-1,-1,-1,-1
P05966,1,-1,-1,-1,-1
P05967,-1,1,-1,-1,-1
P05968,-1,1,-1,-1,-1
P05969,1,-1,-1,-1,-1
P05970,1,-1,-1,-1,-1
P05971,-1,1,-1,-1,-1
P05973,1,-1,-1,-1,-1
P05974,1,-1,-1,-1,-1
P05977,1,-1,-1,-1,-1
P05978,1,-1,-1,-1,-1
P05979,1,-1,-1,-1,-1
P05980,1,-1,-1,-1,-1
P05981,1,-1,-1,-1,-1
P05982,1,-1,-1,-1,-1
P05983,1,-1,-1,-1,-1
P05984,1,-1,-1,-1,-1
P05985,1,-1,-1,-1,-1
P05986,1,-1,-1,-1,-1
P05987,1,-1,-1,-1,-1
P05988,1,-1,-1,-1,-1
P05989,1,-1,-1,-1,-1
P05990,1,-1,-1,-1,-1
P05991,1,-1,-1,-1,-1
P05992,1,-1,-1,-1,-1
P05994,1,-1,-1,-1,-1
P05995,1,-1,-1,-1,-1
P05996,1,-1,-1,-1,-1
P05997,-1,1,-1,-1,-1
P05998,1,-1,-1,-1,-1
P06000,-1,1,-1,-1,-1
P06001,1,-1,-1,-1,-1
P06003,-1,1,-1,-1,-1
P06005,1,-1,-1,-1,-1
P06006,1,-1,-1,-1,-1
P06008,1,-1,-1,-1,-1
P06009,-1,1,-1,-1,-1
P06010,-1,1,1,-1,-1
P06011,-1,1,-1,-1,-1
P06012,1,1,-1,-1,-1
P06013,1,1,-1,-1,-1
P06016,-1,1,-1,-1,-1
P06018,-1,1,-1,-1,-1
P06019,-1,1,-1,-1,-1
P06020,1,1,-1,-1,-1
P06021,-1,1,-1,-1,-1
P06022,-1,1,-1,-1,-1
P06023,-1,1,-1,-1,-1
P06024,-1,1,-1,-1,-1
P06025,-1,1,-1,-1,-1
P06028,1,-1,-1,-1,-1
P06030,-1,1,-1,-1,-1
P06031,1,1,-1,-1,-1
P06032,-1,1,-1,-1,-1
P06033,-1,1,-1,-1,-1
P06035,-1,1,-1,-1,-1
P06036,1,-1,-1,-1,-1
P06037,-1,1,-1,-1,-1
P06038,-1,1,-1,-1,-1
P06040,-1,1,-1,-1,-1
P06042,-1,1,-1,-1,-1
P06043,-1,1,-1,-1,-1
P06044,-1,1,-1,-1,-1
P06045,-1,1,-1,-1,-1
P06046,-1,1,-1,-1,-1
P06047,-1,1,-1,-1,-1
P06048,-1,1,-1,-1,-1
P06049,-1,1,-1,-1,-1
P06050,-1,1,-1,-1,-1
P06051,-1,1,-1,-1,-1
P06052,-1,1,-1,-1,-1
P06053,-1,1,-1,-1,-1
P06054,-1,1,-1,-1,-1
P06055,-1,1,-1,-1,-1
P06056,-1,1,-1,-1,-1
P06057,-1,1,-1,-1,-1
P06058,-1,1,-1,-1,-1
P06059,-1,1,-1,-1,-1
P06061,-1,1,-1,-1,-1
P06062,-1,1,-1,-1,-1
P06063,-1,1,-1,-1,-1
P06064,-1,1,-1,-1,-1
P06065,-1,1,-1,-1,-1
P06066,-1,1,-1,-1,-1
P06067,-1,1,-1,-1,-1
P06068,-1,1,-1,-1,-1
P06069,-1,1,-1,-1,-1
P06070,-1,1,-1,-1,-1
P06071,-1,1,-1,-1,-1
P06072,-1,1,-1,-1,-1
P06073,-1,1,-1,-1,-1
P06076,-1,1,-1,-1,-1
P06077,-1,1,-1,-1,-1
P06078,-1,1,-1,-1,-1
P06079,-1,1,-1,-1,-1
P06080,-1,1,-1,-1,-1
P06081,-1,1,-1,-1,-1
P06082,-1,1,-1,-1,-1
P06083,-1,1,-1,-1,-1
P06084,-1,1,-1,-1,-1
P06087,-1,1,-1,-1,-1
P06089,-1,1,-1,-1,-1
P06090,-1,1,-1,-1,-1
P06091,-1,1,-1,-1,-1
P06092,-1,1,-1,-1,-1
P06093,-1,1,-1,-1,-1
P06094,-1,1,-1,-1,-1
P06096,1,-1,-1,-1,-1
P06097,-1,1,-1,-1,-1
P06098,1,-1,-1,-1,-1
P06099,1,-1,-1,-1,-1
P06100,1,-1,-1,-1,-1
P06101,1,-1,-1,-1,-1
P06102,1,-1,-1,-1,-1
P06103,1,-1,-1,-1,-1
P06104,1,-1,-1,-1,-1
P06106,1,-1,-1,-1,-1
P06107,1,-1,-1,-1,-1
P06108,1,-1,-1,-1,-1
P06109,-1,1,-1,-1,-1
P06111,1,-1,-1,-1,-1
P06113,1,-1,-1,-1,-1
P06115,1,-1,-1,-1,-1
P06117,1,-1,-1,-1,-1
P06118,1,-1,-1,-1,-1
P06119,-1,1,-1,-1,-1
P06121,1,-1,-1,-1,-1
P06122,-1,1,-1,-1,-1
P06124,1,-1,-1,-1,-1
P06125,1,-1,-1,-1,-1
P06126,1,-1,-1,-1,-1
P06127,-1,1,-1,-1,-1
P06128,1,-1,-1,-1,-1
P06129,1,-1,-1,-1,-1
P06130,1,-1,-1,-1,-1
P06131,1,-1,-1,-1,-1
P06132,1,-1,-1,-1,-1
P06133,1,-1,-1,-1,-1
P06136,1,-1,-1,-1,-1
P06137,1,-1,-1,-1,-1
P06138,-1,1,-1,-1,-1
P06139,1,-1,-1,-1,-1
P06141,1,-1,-1,-1,-1
P06142,1,-1,-1,-1,-1
P06143,1,-1,-1,-1,-1
P06144,1,-1,-1,-1,-1
P06145,1,-1,-1,-1,-1
P06146,-1,1,-1,-1,-1
P06147,-1,1,-1,-1,-1
P06148,1,-1,-1,-1,-1
P06149,1,-1,-1,-1,-1
P06151,1,-1,-1,-1,-1
P06152,1,-1,-1,-1,-1
P06153,-1,1,-1,-1,-1
P06154,1,-1,-1,-1,-1
P06155,1,-1,-1,-1,-1
P06156,1,-1,-1,-1,-1
P06157,1,-1,-1,-1,-1
P06158,1,-1,-1,-1,-1
P06159,1,-1,-1,-1,-1
P06161,-1,1,-1,-1,-1
P06165,1,-1,-1,-1,-1
P06166,-1,1,-1,-1,-1
P06168,-1,1,-1,-1,-1
P06169,1,-1,-1,-1,-1
P06170,1,-1,-1,-1,-1
P06172,-1,1,-1,-1,-1
P06173,1,1,-1,-1,-1
P06175,-1,1,-1,-1,-1
P06176,1,-1,-1,-1,-1
P06177,-1,1,-1,-1,-1
P06179,-1,1,-1,-1,-1
P06180,-1,1,-1,-1,-1
P06181,1,-1,-1,-1,-1
P06182,1,-1,-1,-1,-1
P06184,-1,1,-1,-1,-1
P06185,-1,1,-1,-1,-1
P06186,-1,1,-1,-1,-1
P06188,-1,1,-1,-1,-1
P06189,-1,1,-1,-1,-1
P06190,-1,1,-1,-1,-1
P06194,-1,1,-1,-1,-1
P06195,1,-1,-1,-1,-1
P06196,-1,1,-1,-1,-1
P06197,1,1,-1,-1,-1
P06198,1,-1,-1,-1,-1
P06199,1,1,-1,-1,-1
P06200,1,1,-1,-1,-1
P06201,1,1,-1,-1,-1
P06202,1,1,-1,-1,-1
P06203,1,1,-1,-1,-1
P06204,1,-1,-1,-1,-1
P06206,1,-1,-1,-1,-1
P06208,1,1,-1,-1,-1
P06209,1,-1,-1,-1,-1
P06210,1,1,-1,-1,-1
P06212,1,1,-1,-1,-1
P06213,1,1,-1,-1,-1
P06214,1,1,-1,-1,-1
P06215,1,1,-1,-1,-1
P06217,1,-1,-1,-1,-1
P06218,1,1,-1,-1,-1
P06219,1,-1,-1,-1,-1
P06220,1,1,-1,-1,-1
P06222,1,-1,-1,-1,-1
P06223,1,-1,-1,-1,-1
P06224,1,-1,-1,-1,-1
P06225,1,-1,-1,-1,-1
P06226,1,1,-1,-1,-1
P06227,1,-1,-1,-1,-1
P06228,-1,1,-1,-1,-1
P06229,1,1,-1,-1,-1
P06230,1,1,-1,-1,-1
P06231,1,-1,-1,-1,-1
P06232,1,-1,-1,-1,-1
P06233,1,-1,-1,-1,-1
P06234,-1,1,-1,-1,-1
P06235,1,-1,-1,-1,-1
P06236,1,1,-1,-1,-1
P06237,1,1,-1,-1,-1
P06238,1,-1,-1,-1,-1
P06239,1,1,-1,-1,-1
P06240,1,-1,-1,-1,-1
P06241,1,-1,-1,-1,-1
P06242,1,-1,-1,-1,-1
P06243,1,-1,-1,-1,-1
P06244,1,-1,-1,-1,-1
P06245,1,-1,-1,-1,-1
P06246,-1,1,-1,-1,-1
P06247,-1,1,-1,-1,-1
P06248,-1,1,-1,-1,-1
P06249,-1,1,-1,-1,-1
P06250,1,-1,-1,-1,-1
P06252,1,-1,-1,-1,-1
P06253,1,1,-1,-1,-1
P06254,1,1,-1,-1,-1
P06256,-1,1,-1,-1,-1
P06257,-1,1,-1,-1,-1
P06258,1,-1,-1,-1,-1
P06259,1,-1,-1,-1,-1
P06260,1,-1,-1,-1,-1
P06262,1,-1,-1,-1,-1
P06263,1,-1,-1,-1,-1
P06266,1,-1,-1,-1,-1
P06267,1,1,-1,-1,-1
P06268,1,-1,-1,-1,-1
P06269,1,-1,-1,-1,-1
P06270,1,-1,-1,-1,-1
P06271,1,-1,-1,-1,-1
P06272,1,-1,-1,-1,-1
P06273,1,-1,-1,-1,-1
P06275,1,-1,-1,-1,-1
P06276,1,-1,-1,-1,-1
P06278,1,-1,-1,-1,-1
P06279,1,-1,-1,-1,-1
P06280,1,-1,-1,-1,-1
P06282,1,-1,-1,-1,-1
P06284,1,-1,-1,-1,-1
P06286,1,-1,-1,-1,-1
P06287,1,-1,-1,-1,-1
P06289,1,-1,-1,-1,-1
P06290,1,-1,-1,-1,-1
P06291,1,-1,-1,-1,-1
P06292,1,-1,-1,-1,-1
P06293,1,-1,-1,-1,-1
P06295,1,-1,-1,1,1
P06296,1,-1,-1,1,1
P06297,1,-1,-1,1,-1
P06298,1,-1,-1,1,1
P06299,1,-1,-1,1,1
P06300,1,-1,-1,-1,-1
P06301,1,-1,-1,-1,-1
P06302,1,-1,-1,-1,-1
P06303,1,-1,-1,-1,-1
P06304,1,-1,-1,1,1
P06305,1,-1,-1,-1,-1
P06306,1,-1,-1,-1,-1
P06307,1,-1,-1,-1,-1
P06308,1,-1,-1,-1,-1
P06309,1,-1,-1,-1,-1
P06311,1,-1,-1,-1,-1
P06312,1,-1,-1,-1,-1
P06313,1,-1,-1,-1,-1
P06314,1,-1,-1,-1,-1
P06315,1,-1,-1,1,-1
P06316,1,-1,-1,-1,-1
P06317,1,-1,-1,-1,-1
P06318,1,-1,-1,-1,-1
P06319,1,-1,-1,-1,-1
P06320,1,-1,-1,-1,-1
P06321,1,-1,-1,-1,-1
P06323,1,-1,-1,-1,-1
P06324,1,-1,-1,-1,-1
P06325,1,-1,-1,-1,-1
P06326,1,-1,-1,-1,-1
P06327,1,-1,-1,-1,-1
P06328,1,-1,-1,-1,-1
P06329,1,-1,-1,-1,-1
P06330,1,-1,-1,-1,-1
P06331,1,-1,-1,-1,-1
P06332,1,-1,-1,-1,-1
P06334,1,-1,-1,-1,-1
P06336,1,-1,-1,-1,-1
P06337,1,-1,-1,-1,-1
P06339,1,-1,-1,-1,-1
P06341,1,-1,-1,-1,-1
P06342,1,-1,-1,-1,-1
P06343,1,-1,-1,-1,-1
P06346,1,-1,-1,-1,-1
P06347,1,-1,-1,-1,-1
P06348,1,-1,-1,-1,-1
P06349,1,-1,-1,-1,-1
P06350,1,-1,-1,-1,-1
P06352,1,-1,-1,-1,-1
P06353,1,-1,-1,-1,-1
P06354,1,-1,-1,-1,-1
P06355,1,-1,-1,-1,-1
P06356,1,-1,-1,-1,-1
P06357,1,-1,-1,-1,-1
P06359,1,-1,-1,-1,-1
P06360,1,-1,-1,-1,-1
P06362,1,-1,-1,-1,-1
P06363,1,-1,-1,-1,-1
P06364,1,-1,-1,-1,-1
P06365,1,-1,-1,-1,-1
P06366,1,-1,-1,-1,-1
P06367,1,-1,-1,-1,-1
P06368,1,-1,-1,-1,-1
P06369,1,-1,-1,-1,-1
P06371,1,-1,-1,-1,-1
P06372,1,-1,-1,-1,-1
P06373,1,-1,-1,-1,-1
P06375,1,-1,-1,-1,-1
P06376,1,-1,-1,-1,-1
P06377,1,-1,-1,-1,-1
P06378,1,-1,-1,1,-1
P06379,1,-1,-1,-1,-1
P06380,1,-1,-1,-1,-1
P06381,1,-1,-1,1,-1
P06382,1,-1,-1,-1,-1
P06383,1,-1,-1,-1,-1
P06384,1,-1,-1,1,-1
P06387,1,-1,-1,-1,-1
P06388,1,-1,-1,-1,-1
P06389,1,-1,-1,-1,-1
P06390,1,-1,-1,1,-1
P06391,1,-1,-1,-1,-1
P06393,1,-1,-1,-1,-1
P06394,1,-1,-1,-1,-1
P06395,1,-1,-1,-1,-1
P06396,1,-1,-1,-1,-1
P06397,1,-1,-1,-1,-1
P06398,1,-1,-1,-1,-1
P06399,1,-1,-1,-1,-1
P06400,1,-1,-1,-1,-1
P06401,1,-1,-1,-1,-1
P06402,1,-1,-1,-1,-1
P06406,1,-1,-1,-1,-1
P06407,1,-1,-1,-1,-1
P06408,1,-1,-1,-1,-1
P06409,1,-1,-1,1,-1
P06410,1,-1,-1,-1,-1
P06411,1,-1,-1,-1,-1
P06412,1,-1,-1,-1,-1
P06413,1,-1,-1,-1,-1
P06414,1,-1,-1,-1,-1
P06415,1,-1,-1,-1,-1
P06416,1,-1,-1,-1,-1
P06417,1,-1,-1,-1,-1
P06418,1,-1,-1,-1,-1
P06419,1,-1,-1,-1,-1
P06420,1,-1,-1,-1,-1
P06421,1,-1,-1,-1,-1
P06422,1,-1,-1,-1,-1
P06423,1,-1,-1,-1,-1
P06425,1,-1,-1,-1,-1
P06427,1,-1,-1,-1,-1
P06428,1,-1,-1,-1,-1
P06430,1,-1,-1,-1,-1
P06433,1,-1,-1,-1,-1
P06434,1,-1,-1,-1,-1
P06435,1,-1,-1,-1,-1
P06436,1,-1,-1,-1,-1
P06437,1,-1,-1,-1,-1
P06438,1,-1,-1,-1,-1
P06439,1,-1,-1,-1,-1
P06440,1,-1,-1,-1,-1
P06441,1,-1,-1,-1,-1
P06442,1,-1,-1,-1,-1
P06443,1,-1,-1,-1,-1
P06444,1,-1,-1,-1,-1
P06445,1,-1,-1,-1,-1
P06446,1,-1,-1,-1,-1
P06447,1,-1,-1,-1,-1
P06448,1,-1,-1,-1,-1
P06449,1,-1,-1,-1,-1
P06450,1,-1,-1,-1,-1
P06452,1,-1,-1,-1,-1
P06453,1,-1,-1,-1,-1
P06454,1,-1,-1,-1,-1
P06457,1,-1,-1,-1,-1
P06458,1,-1,-1,-1,-1
P06459,1,-1,-1,-1,-1
P06460,1,-1,-1,-1,-1
P06461,1,-1,-1,-1,-1
P06462,1,-1,-1,-1,-1
P06463,1,-1,-1,-1,-1
P06464,1,-1,-1,-1,-1
P06465,1,-1,-1,-1,-1
P06466,1,-1,-1,-1,-1
P06467,1,-1,-1,-1,-1
P06468,1,-1,-1,-1,-1
P06469,1,-1,-1,-1,-1
P06470,1,-1,-1,-1,-1
P06471,1,-1,-1,-1,-1
P06473,1,-1,-1,-1,-1
P06474,1,-1,-1,-1,-1
P06475,1,-1,-1,-1,-1
P06477,1,-1,-1,-1,-1
P06478,1,-1,-1,-1,-1
P06479,1,-1,-1,-1,-1
P06480,1,-1,-1,-1,-1
P06481,1,-1,-1,-1,-1
P06482,-1,1,-1,-1,-1
P06483,-1,1,-1,-1,-1
P06484,-1,-1,-1,1,-1
P06485,-1,-1,-1,-1,1
P06486,-1,-1,-1,-1,1
P06489,-1,-1,-1,1,-1
P06490,-1,-1,-1,1,-1
P06491,-1,-1,-1,1,-1
P06492,-1,-1,-1,1,-1
P06493,-1,-1,-1,1,-1
P06494,-1,-1,-1,1,-1
P06495,-1,-1,-1,1,-1
P06496,-1,1,-1,-1,-1
P06497,-1,-1,1,1,-1
P06498,-1,-1,1,1,-1
P06499,-1,-1,-1,1,-1
P06500,-1,-1,-1,1,-1
P06501,-1,-1,-1,1,-1
P06502,-1,-1,-1,-1,1
P06503,-1,-1,-1,-1,1
P06506,-1,-1,-1,1,-1
P06507,-1,-1,-1,1,-1
P06509,-1,-1,1,-1,-1
P06510,-1,-1,1,-1,-1
P06511,-1,-1,-1,1,-1
P06512,-1,-1,-1,1,-1
P06513,-1,-1,-1,1,-1
P06514,-1,-1,1,-1,-1
P06515,-1,-1,-1,-1,1
P06516,-1,-1,-1,-1,1
P06518,-1,-1,-1,1,-1
P06519,-1,-1,-1,1,-1
P06520,-1,-1,-1,1,-1
P06522,-1,-1,-1,1,-1
P06523,-1,-1,-1,1,-1
P06524,-1,-1,-1,1,-1
P06525,-1,-1,-1,1,-1
P06526,-1,-1,-1,1,-1
P06527,-1,-1,-1,1,-1
P06528,-1,-1,-1,1,-1
P06532,-1,-1,1,-1,-1
P06533,-1,-1,-1,1,-1
P06534,-1,-1,-1,1,-1
P06536,-1,-1,1,1,-1
P06538,-1,-1,-1,-1,1
P06539,-1,-1,-1,1,-1
P06540,-1,-1,-1,1,-1
P06541,-1,-1,-1,1,-1
P06542,-1,-1,-1,1,-1
P06543,-1,-1,-1,1,-1
P06544,-1,-1,1,1,-1
P06546,-1,-1,1,-1,-1
P06547,-1,1,-1,-1,-1
P06548,-1,-1,-1,-1,1
P06549,-1,-1,-1,-1,1
P06550,-1,-1,-1,-1,1
P06551,-1,-1,-1,-1,1
P06552,-1,-1,-1,1,-1
P06553,-1,-1,1,1,-1
P06554,-1,-1,1,-1,-1
P06555,-1,-1,1,-1,-1
P06556,-1,-1,-1,-1,1
P06559,-1,-1,-1,1,-1
P06561,-1,-1,1,1,-1
P06562,-1,-1,1,1,-1
P06563,-1,-1,1,1,-1
P06565,-1,-1,-1,1,-1
P06566,-1,-1,-1,1,-1
P06568,-1,-1,-1,-1,1
P06569,-1,-1,-1,1,-1
P06570,-1,-1,-1,-1,1
P06571,-1,-1,-1,-1,1
P06575,-1,-1,1,-1,-1
P06576,-1,-1,-1,1,-1
P06577,-1,-1,-1,1,-1
P06578,-1,-1,-1,1,-1
P06579,-1,-1,-1,1,-1
P06581,-1,1,-1,-1,-1
P06582,-1,-1,-1,1,-1
P06583,-1,-1,-1,1,-1
P06584,-1,-1,-1,1,-1
P06585,-1,-1,-1,1,-1
P06586,-1,-1,-1,1,-1
P06588,-1,-1,-1,1,-1
P06589,-1,-1,-1,1,-1
P06590,-1,-1,-1,1,-1
P06591,-1,-1,-1,1,1
P06592,-1,-1,-1,1,1
P06594,-1,-1,-1,1,-1
P06595,-1,-1,-1,1,-1
P06596,-1,-1,-1,1,-1
P06597,-1,-1,-1,1,-1
P06598,-1,-1,1,-1,-1
P06599,-1,-1,1,-1,-1
P06601,-1,1,-1,-1,-1
P06602,-1,1,-1,-1,-1
P06603,-1,1,-1,-1,-1
P06605,-1,1,-1,-1,-1
P06606,-1,-1,-1,1,-1
P06608,-1,-1,-1,-1,1
P06609,-1,-1,1,1,-1
P06610,-1,-1,-1,1,-1
P06611,-1,-1,-1,1,-1
P06612,-1,-1,1,-1,-1
P06613,-1,-1,1,-1,-1
P06616,-1,-1,-1,1,-1
P06617,-1,-1,-1,1,-1
P06618,-1,1,-1,-1,-1
P06619,-1,1,-1,-1,-1
P06620,-1,1,-1,-1,-1
P06621,-1,-1,-1,1,-1
P06622,-1,-1,-1,1,-1
P06623,-1,-1,-1,1,-1
P06624,-1,-1,-1,1,-1
P06626,-1,-1,-1,-1,1
P06627,-1,-1,-1,-1,1
P06630,-1,-1,-1,-1,1
P06631,-1,-1,-1,-1,1
P06632,-1,-1,-1,-1,1
P06633,-1,-1,-1,-1,1
P06634,-1,-1,1,-1,-1
P06635,-1,-1,1,-1,-1
P06636,-1,-1,-1,1,-1
P06637,-1,-1,-1,1,-1
P06639,-1,-1,-1,1,-1
P06641,-1,-1,-1,1,-1
P06642,-1,-1,-1,1,-1
P06643,-1,-1,1,1,-1
P06644,-1,-1,-1,1,-1
P06645,-1,-1,-1,1,-1
P06646,-1,-1,-1,1,-1
P06647,-1,-1,1,1,-1
P06648,-1,-1,1,1,-1
P06649,-1,-1,-1,1,-1
P06650,-1,-1,1,-1,-1
P06651,-1,-1,1,-1,-1
P06652,-1,-1,1,-1,-1
P06653,-1,-1,-1,1,-1
P06655,-1,-1,-1,-1,1
P06658,-1,-1,-1,1,-1
P06659,-1,-1,-1,1,-1
P06660,-1,-1,-1,1,-1
P06662,-1,-1,-1,-1,1
P06663,-1,-1,-1,-1,1
P06665,-1,-1,-1,1,-1
P06666,-1,-1,1,-1,-1
P06667,-1,-1,1,1,-1
P06668,-1,-1,1,1,-1
P06669,-1,-1,1,1,-1
P06670,-1,-1,1,1,-1
P06671,-1,-1,1,1,-1
P06672,-1,-1,1,1,-1
P06673,-1,-1,1,1,-1
P06674,-1,-1,1,1,-1
P06675,-1,-1,1,1,-1
P06676,-1,-1,1,1,-1
P06677,-1,-1,1,1,-1
P06678,-1,-1,1,-1,-1
P06680,-1,-1,1,1,-1
P06681,-1,-1,1,1,-1
P06683,-1,-1,1,1,-1
P06684,-1,-1,1,1,-1
P06686,-1,-1,1,1,-1
P06688,-1,-1,1,1,-1
P06689,-1,-1,1,1,-1
P06690,-1,-1,1,1,-1
P06691,-1,-1,1,1,-1
P06692,-1,-1,1,1,-1
P06693,-1,-1,1,1,-1
P06694,-1,-1,1,1,-1
P06695,-1,-1,1,1,-1
P06696,-1,-1,1,1,-1
P06697,-1,-1,1,1,-1
P06699,-1,-1,1,1,-1
P06700,-1,-1,1,1,-1
P06701,-1,-1,1,1,-1
P06702,-1,-1,1,1,-1
P06704,-1,-1,1,1,-1
P06705,-1,-1,1,1,-1
P06707,-1,-1,1,1,-1
P06709,-1,-1,1,-1,-1
P06711,-1,-1,1,1,-1
P06712,-1,-1,1,1,-1
P06714,-1,-1,1,1,-1
P06715,-1,-1,1,1,-1
P06716,-1,-1,1,1,-1
P06717,-1,-1,-1,1,-1
P06718,-1,-1,-1,1,-1
P06719,-1,-1,-1,1,-1
P06720,-1,-1,-1,1,-1
P06721,-1,-1,-1,1,-1
P06722,-1,-1,-1,1,-1
P06723,-1,-1,-1,1,-1
P06724,-1,-1,-1,1,-1
P06725,-1,-1,-1,1,-1
P06726,-1,-1,-1,1,-1
P06727,-1,-1,1,-1,-1
P06728,-1,-1,1,-1,-1
P06729,-1,-1,1,-1,-1
P06730,-1,-1,1,-1,-1
P06733,-1,-1,-1,-1,1
